"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"563",1,0,0,NA,1,1,NA,NA,0,0,1,0,0,0,NA,1,1,0,1,0,1,0,0,NA,1,1,1,NA,1,NA,1,0,NA,1,1,1,1,0,1,0,0,0,0,NA,NA,1,NA,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,NA,1,1,0,0,0,1,0,NA,1,NA,1,NA,0,0,0,1,0,1,1,0,1,1,NA,1,0,1,NA,0,0,0,1,1,0,0,0
"564",0,0,0,NA,0,1,0,0,NA,0,0,0,NA,NA,NA,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"565",NA,0,0,0,1,1,0,1,NA,0,1,0,0,0,1,NA,1,1,1,NA,NA,NA,0,0,1,NA,0,NA,1,1,1,NA,NA,0,1,0,1,1,1,1,1,0,NA,0,1,0,1,NA,NA,1,1,0,0,NA,0,1,0,NA,1,NA,0,0,0,0,0,0,NA,1,1,NA,1,0,NA,NA,1,0,0,1,1,1,1,0,0,0,1,0,0,1,NA,1,1,NA,NA,0,0,0,NA,1,NA,1
"566",NA,0,0,1,0,0,0,0,NA,NA,1,0,0,0,0,0,NA,1,0,1,0,NA,0,0,NA,0,NA,0,NA,NA,1,0,0,1,NA,0,0,NA,0,1,0,NA,0,0,0,NA,0,1,NA,1,1,0,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,0,NA,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,NA,NA,1
"567",0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA,0,0,1,NA,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,NA,0,0,0,0,NA
"568",0,NA,NA,0,0,0,0,0,NA,0,1,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,NA,0,1,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"569",NA,NA,1,1,0,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,NA,0,1,NA,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,NA,1,0,0,0,NA,0,NA,1,0,0,1,NA,0,0,1,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,1,0
"570",1,1,0,0,0,1,0,0,0,NA,NA,1,0,NA,1,1,0,1,NA,NA,0,NA,0,0,1,1,0,0,NA,1,1,1,0,0,1,NA,0,0,0,NA,1,NA,0,NA,NA,0,0,1,0,1,1,1,NA,NA,0,1,0,0,0,1,0,1,0,0,NA,1,0,0,NA,1,1,1,NA,0,0,0,0,1,0,1,1,1,NA,0,NA,0,0,0,NA,1,1,1,0,0,0,1,0,0,NA,NA
"571",NA,0,0,1,0,1,0,0,0,0,NA,0,0,NA,0,1,NA,0,0,0,0,0,0,0,NA,1,NA,0,0,0,NA,NA,NA,1,NA,0,0,0,0,0,0,NA,0,1,0,0,1,0,NA,0,NA,0,0,0,NA,1,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,NA,NA,0
"572",1,0,1,1,NA,0,1,0,1,1,1,0,1,1,1,0,1,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,NA,1,1,1,1,0,0,1,0,1,1,NA,1,1,1,0,0,1,NA,0,1,NA,1,1,1,0,0,1,1,0,1,1,NA,1,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,1,0,0,NA,0,1,1
"573",0,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,0,0,NA,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0
"574",1,1,1,1,1,0,0,0,1,0,NA,NA,NA,0,NA,0,1,0,NA,0,1,1,NA,0,1,1,0,0,NA,NA,1,1,0,1,0,NA,1,0,0,0,NA,NA,0,1,1,0,1,NA,1,0,NA,1,NA,NA,0,NA,0,0,NA,0,1,1,0,NA,0,NA,1,0,NA,0,1,1,0,0,0,0,0,1,1,0,NA,1,0,1,NA,0,0,0,1,0,1,NA,1,NA,0,0,NA,0,1,NA
"575",0,0,NA,1,1,0,1,0,NA,1,0,0,1,0,1,NA,1,1,0,NA,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,NA,NA,1,0,0,1,0,1,0,1,0,0,1,NA,0,0,0,1,0,1,0,1,1,0,NA,1,0,NA,0,1,0,0,NA,NA,0,1,0,1,NA,1,1,0,1,0,0,NA,0,1,0,1,0,NA,1,0,NA,NA,0,NA,0,1,1,0,1
"576",0,0,0,0,1,1,NA,0,NA,0,0,1,1,0,1,1,NA,1,1,NA,0,1,0,0,1,1,0,NA,1,0,1,NA,1,0,NA,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,NA,NA,1,0,0,NA,1,0,1,1,NA,0,1,NA,0,1,1,0,1,1,1,1,0,NA,0,0,1,0,1,NA,0,0,1,NA,0,1,1,0,1,1,NA,0,1,NA
"577",1,1,NA,1,1,1,0,1,0,1,1,1,0,1,1,NA,0,1,0,1,1,1,NA,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,NA,1,0,1,1,1,NA,1,1,1,1,1,0,1,1,NA,0,1,1,1,NA,NA,0,1,1,NA,0,1,0,NA,1,1,0,1,NA,1,0,NA,0,NA,1,1,NA,NA,1,1,0,1,0,NA
"578",NA,0,0,1,0,1,1,1,1,0,NA,0,0,1,0,1,1,NA,NA,0,NA,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,NA,1,NA,1,0,NA,1,0,NA,0,0,1,1,0,1,0,0,0,0,1,0,1,NA,1,1,NA,1,0,1,NA,0,NA,1,NA,0,0,1,0,0,0,0,NA,NA,0,NA,0,NA,0,0,1,NA,1,1,1,NA,NA
"579",0,0,0,NA,0,0,0,NA,1,0,NA,0,0,NA,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,NA,NA,NA,1,1,0,NA,0,NA,0,0,NA,0,0,NA,1,NA,0,0,0,0,0,0,1,1,NA,0
"580",NA,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,NA,0,NA,NA,0,0,1,1,0,NA,0,1,NA,1,0,1,1,NA,1,0,0,0,0,1,0,1,1,1,1,0,0,NA,0,1,NA,1,1,1,1,0,0,NA,0,1,NA,NA,NA,NA,1,1,0,0,NA,1,0,1,1,1,1,NA,0,1,0,1,0,1,1,1,0,NA,0,0,0,1,0,1,NA,1,0
"581",0,0,NA,0,NA,0,NA,1,0,NA,1,0,0,0,1,0,NA,1,NA,0,0,0,NA,0,1,1,0,0,0,1,0,0,0,1,1,0,NA,0,0,1,1,0,0,0,1,0,1,1,0,NA,1,0,0,0,1,1,0,NA,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,NA,1,NA,0,NA,NA,NA,1,0,0,0,1,0,NA,0,0,0,1,0,NA,NA,NA,0,1,0,0,0
"582",0,0,0,NA,1,0,0,0,1,NA,0,0,0,1,1,0,0,0,NA,1,0,NA,NA,NA,1,NA,0,NA,1,1,0,0,0,NA,0,0,0,0,0,1,NA,0,0,1,0,0,0,1,0,1,NA,0,0,1,NA,0,0,NA,1,1,0,NA,0,1,0,0,0,0,1,1,0,NA,NA,1,0,0,NA,1,0,1,0,0,0,NA,NA,NA,0,0,1,1,0,0,0,1,0,NA,NA,0,0,NA
"583",0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,NA,0
"584",0,NA,0,1,NA,NA,NA,0,0,0,NA,0,NA,0,1,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,1,NA,0,0,NA,0,0,0,NA,0,1,NA,1,NA,0,0,0,0,NA,NA,1,NA,0,0,1,0,0,0,0,NA,1,0,0,NA,0,NA,NA,0,0,0,1,0,0,1,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,NA
"585",0,0,1,1,0,0,0,NA,0,0,1,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,1,0,0,0,NA,1,0,1,1,0,0,NA,0,0,0,NA,0,NA,1,0,0,1,NA,NA,0,1,0,1,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,1,0,1,0,0,0,NA,NA,0,NA,1,0,NA,0,NA,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"586",0,0,0,0,1,0,0,0,NA,0,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,1,0,NA,NA,0,1,0,NA,0,0,NA,0,0,0,0,1
"587",NA,0,NA,1,1,0,0,0,0,0,1,NA,0,1,NA,1,0,1,0,0,1,0,0,1,1,1,0,1,0,NA,1,0,NA,1,1,NA,0,0,0,0,1,0,0,1,NA,0,NA,0,NA,0,1,0,0,1,1,NA,0,0,1,0,1,0,NA,1,1,1,NA,0,NA,0,1,0,1,1,1,NA,0,NA,0,0,1,NA,1,1,1,NA,0,NA,0,0,1,0,0,NA,1,1,0,0,NA,0
"588",0,0,1,0,NA,0,NA,0,NA,0,1,0,1,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,1,0,0,0,0,0,1,1,NA,0,1,0,0,0,NA,1,1,0,0,0,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,NA,1,NA,NA,0,1,0,1,0,0,0,1,0,NA,0
"589",NA,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,1,NA,1,NA,NA,1,NA,NA,0,NA,0,0,NA,0,0,1,1,0,NA,0,NA,0,1,0,1,1,0,NA,NA,0,1,NA,1,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,0,0,1
"590",NA,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,NA,0,NA,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,NA,0,0,1,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0
"591",0,0,NA,NA,1,1,1,0,0,0,NA,0,0,1,1,1,1,NA,NA,NA,0,0,NA,1,1,1,0,0,0,1,0,NA,0,1,1,0,1,NA,NA,NA,NA,0,0,1,1,0,NA,1,0,0,0,0,0,1,1,1,0,0,NA,NA,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,NA,NA,NA,0,0,1,1,NA,NA,0,NA,0,0,NA,0,1,NA,0,1,0,0,NA
"592",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,NA,0,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,1,0
"593",NA,1,0,1,NA,1,NA,NA,1,NA,NA,1,0,NA,1,1,1,NA,1,0,0,1,0,0,NA,NA,1,1,1,NA,0,1,0,0,1,1,1,0,NA,1,NA,1,0,0,NA,1,NA,1,1,0,0,1,NA,0,1,NA,1,0,1,1,0,NA,0,0,1,1,1,1,1,1,1,1,0,0,1,1,NA,NA,1,1,1,1,0,0,1,NA,1,0,1,NA,0,1,0,NA,1,1,1,NA,1,1
"594",1,1,1,1,0,NA,0,1,1,0,1,0,1,NA,NA,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,NA,1,1,1,0,1,1,0,1,0,NA,NA,1,1,0,1,1,1,1,0,1,0,1,1,0,NA,NA,0,NA,0,NA,NA,1,1,0,1,1,0,NA,0,NA,0,1,1,0,1,1,0,1,0,0,NA,NA,1,0,1,1,1,NA,0,NA,1,1,1,NA
"595",NA,0,0,NA,0,1,1,0,0,1,0,0,NA,1,0,1,1,1,0,1,NA,0,0,1,0,1,0,NA,0,1,1,0,0,1,0,1,NA,1,0,1,0,0,0,1,NA,0,1,1,0,1,0,0,0,1,0,0,1,NA,NA,1,NA,0,0,NA,NA,1,1,0,0,1,1,0,0,1,0,1,NA,NA,0,NA,0,0,0,NA,0,NA,1,0,0,1,0,0,NA,1,0,1,NA,1,0,1
"596",0,NA,1,0,1,1,0,0,0,0,0,0,NA,NA,1,1,1,0,0,0,0,0,0,NA,NA,1,0,NA,0,0,0,0,NA,0,1,0,NA,0,0,NA,0,0,NA,0,1,0,1,1,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,NA,0,NA,1,1,NA,0,0,0,NA,0,0,NA,1,1,NA,0,NA,0,0,0,NA,0,1,1,0,0,0,0
"597",0,0,NA,NA,0,0,0,1,1,1,NA,0,1,0,NA,0,0,1,0,NA,NA,0,NA,0,0,0,0,1,1,1,1,NA,NA,0,0,0,NA,1,NA,1,0,0,1,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,1,NA,1,0,0,1,0,NA,0,0,1,1,NA,1,NA,1,0,0,0,NA,1,1,NA,1,0,1,NA,0,0,0,1,NA,1,0,0,1,0,NA,0,0,1,1,1
"598",0,0,0,1,NA,0,0,NA,0,0,NA,0,NA,0,0,0,0,1,0,NA,0,0,0,0,0,NA,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,1,0,0
"599",0,0,1,0,0,0,0,0,0,1,0,0,1,1,NA,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,1,0,0,NA,0,0,0,1,NA,0,1,0,NA,1,0,0,0,0,0,1,1,NA,0,1,NA,0,0,0,NA,1,1,0,NA,1,NA,NA,0,0,0,NA,1,0,NA,NA,0,0,NA,0,0,NA,1,0,0,1,NA,0,0,NA,0,0,1
"600",NA,1,NA,NA,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,NA,0,1,0,0,1,NA,0,1,0,0,NA,NA,NA,0,1,0,0,1,0,0,NA,0,0,0,0,0,NA,1,0,0,0,1,1,0,0,0,0,NA,0,NA,0,1,1,0,0,0,NA,1,0,NA,NA,1,1,0,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,1,0,0,0,1,NA,NA,0,0
"601",0,1,1,NA,0,NA,0,0,0,0,0,1,1,0,NA,1,NA,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,1,0,0,0,NA,0,0,0,0,NA,1,0,0,NA,1,0,1,0,0,0,1,0,0,0,1,NA,0,0,0,0,1,1,0,0,1,NA,0,0,1,0,1,1,0,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0
"602",1,1,0,1,0,0,0,0,0,1,NA,1,0,0,0,NA,NA,0,NA,NA,1,1,0,0,NA,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,NA,0,1,NA,0,NA,0,0,1,1,1,0,NA,0,NA,0,NA,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,1,0,NA,NA,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,1,NA,0,0,0,0,1
"603",NA,NA,1,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,NA,0,0,0,NA,0,1,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,NA,1,0,0,0,0,0,NA,0,0,1,1,0,1,NA,0,NA,0,0,0,1,0,NA,NA,0,0,0,1,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,1,0,NA,0,0,NA,0
"604",1,0,NA,1,NA,1,0,NA,0,1,NA,0,0,NA,1,1,0,1,0,1,1,NA,NA,NA,0,NA,0,0,0,1,1,0,0,1,1,1,0,0,NA,1,1,0,0,1,0,NA,NA,NA,0,1,1,0,NA,1,0,1,0,NA,0,1,1,0,0,1,0,1,0,0,0,1,1,0,NA,1,0,1,0,1,0,NA,NA,NA,0,1,0,NA,0,NA,0,1,1,0,0,1,0,1,0,0,NA,1
"605",NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"606",0,NA,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,NA,NA,NA,0,0,NA,1,0,1,0,1,0,0,0,0,1,NA,0,1,NA,1,0,0,NA,NA,1,0,0,1,0,1,NA,0,0,NA,1,0,NA,1,NA,1,0,NA,0,0,1,0,NA,1,0,1,1,NA,0,0,1,NA,0,1,0,1,0,NA,NA,NA,0,NA,NA,NA,0,1,0,NA,0
"607",1,0,1,1,0,1,0,0,0,NA,1,0,1,1,NA,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,NA,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,NA,1,1,0,0,1,0,NA,1,1,0,NA,1,0,0,NA,NA,0,NA,1,0,1,1,NA,0,1,1,0,1,NA,0,0,0,0,0,1,1,0,NA,NA,0,1,NA,0,0,1
"608",0,0,0,0,0,1,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,0,1,0,0,1,NA,0,0,0,0,0,1,0,0,NA,NA
"609",1,NA,0,1,0,NA,0,0,0,1,1,1,NA,NA,1,1,0,0,0,1,0,NA,1,0,0,1,0,NA,0,0,1,1,NA,1,1,NA,0,NA,0,1,0,NA,NA,0,0,0,NA,0,0,1,0,NA,0,0,0,NA,1,NA,0,1,0,0,1,1,0,1,NA,0,0,1,1,0,NA,NA,1,NA,1,0,0,1,0,0,1,0,0,0,0,0,0,NA,0,NA,1,0,0,1,1,NA,0,0
"610",0,0,NA,0,0,0,1,NA,0,NA,0,0,NA,0,1,0,1,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,NA,1,0,0,NA,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,NA,NA,1,NA,NA,1,0,0,NA,0,0,0,NA,0,0,1,0,0,NA,0,NA,NA,0,0,0,1,0,0,0,NA,0,0,0
"611",NA,0,0,1,0,0,NA,0,0,0,0,0,1,0,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,1,NA,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,NA,0,0,1,0,NA,NA,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA
"612",0,0,0,1,0,1,0,0,0,1,0,NA,0,0,0,1,0,NA,0,1,0,0,0,0,0,1,NA,0,0,NA,0,0,NA,0,NA,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,1,0,0,NA,0,0,0,0,1,0,1,0,0,NA,0,0,0,0,NA,0,1,0,0,NA,0,0,0,0,NA,0,1
"613",1,0,0,NA,0,1,NA,0,NA,1,0,NA,0,0,NA,1,NA,1,0,1,0,1,NA,NA,NA,1,0,1,1,1,1,1,NA,NA,1,NA,0,1,1,1,0,0,0,1,NA,0,NA,NA,0,1,0,1,0,NA,0,NA,0,0,1,1,0,0,0,NA,0,NA,0,0,NA,NA,0,NA,NA,1,0,1,0,1,0,1,0,NA,NA,NA,0,0,NA,0,1,1,0,0,NA,0,0,NA,0,NA,0,1
"614",1,0,NA,1,0,0,0,NA,0,NA,0,0,1,0,0,1,0,1,NA,0,NA,0,1,1,0,0,0,1,NA,NA,1,0,NA,1,1,0,0,0,0,1,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,1,0,0,1,0,0,1,1,0,0,0,0,0,NA,1,0,NA,1,NA,0,1,0,0,1,NA,0,NA,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
"615",1,0,NA,1,0,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,NA,0,1,0,1,NA,0,0,1,0,NA,0,1,0,1,0,0,0,1,NA,1,1,1,NA,NA,0,NA,NA,1,0,0,NA,1,NA,NA,0,NA,NA,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,NA,0,1,0,0,0,1,0,1,0,NA,0,1,0,1,0,NA,0,NA,NA,0,0,1,0,NA,0
"616",0,1,1,1,0,NA,0,0,1,0,1,NA,NA,1,1,0,0,0,0,0,0,1,1,0,0,NA,NA,0,1,NA,0,1,0,1,0,NA,0,0,NA,NA,1,1,NA,1,1,0,0,1,0,1,0,NA,1,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,1,0,1,1,0,0,1,0,0,NA,1,0,0,1,1,1,0,0,0,0,1,0
"617",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,0,0,NA,1,0,0,0,0,NA,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,1,NA,0,0,1,0,NA,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,1,0,NA,0,1,0,NA,0,0,0,NA,0
"618",0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,NA,NA,NA,NA,1,0,NA,NA,0,NA,0,0,NA,NA,1,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA
"619",0,0,1,NA,0,0,0,NA,0,0,0,0,1,NA,0,0,1,0,0,NA,0,0,1,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,1,NA,0,0,1,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0
"620",0,NA,1,1,1,1,NA,0,0,1,NA,1,1,1,1,1,1,1,0,1,NA,1,1,1,1,NA,NA,NA,0,NA,1,1,0,NA,1,NA,1,0,0,NA,1,1,0,1,1,1,1,1,0,1,NA,NA,0,1,1,1,0,0,NA,1,0,1,0,1,1,1,NA,0,NA,1,1,1,1,NA,1,1,NA,1,0,1,1,1,0,1,1,1,NA,0,0,1,1,NA,1,NA,1,1,1,1,0,1
"621",0,0,1,0,0,0,0,1,0,NA,0,NA,1,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,NA,0,0,0,NA,1,0,0,0,0,1,0,NA,0,0,1,0,0,0,NA,1,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,NA,0,NA
"622",0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,1,0,0,0,0,NA,0,0,1,0,1,0,0,0,0
"623",0,0,1,1,0,0,0,0,1,0,0,0,1,0,NA,0,0,1,1,1,0,NA,1,0,0,0,0,0,1,0,NA,0,1,0,0,0,0,1,1,1,0,0,1,NA,0,0,0,NA,1,NA,0,0,0,NA,NA,0,1,0,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,1,0,NA,0,1,0,1,NA
